flight_id,origin_city_id,destination_city_id,departure_time,arrival_time,airline_id,status,ErrorText
1321707,3398,1177,10/12/2016 09:00:00,10/12/2016 22:10:00,2,New flights,
1321693,3398,1003,10/12/2016 09:00:00,10/12/2016 17:50:00,2,New flights,
1321698,3398,1003,10/12/2016 23:20:00,10/13/2016 18:15:00,2,New flights,
1321692,1335,824,10/12/2016 16:00:00,10/12/2016 19:30:00,2,New flights,
1321682,1335,824,10/12/2016 11:40:00,10/12/2016 15:18:00,7,New flights,
1321638,1294,3594,10/12/2016 15:30:00,10/12/2016 22:45:00,2,New flights,
1321627,1294,3594,10/12/2016 00:30:00,10/12/2016 10:15:00,23,New flights,
1321680,1335,824,10/12/2016 07:40:00,10/12/2016 11:18:00,7,New flights,
1321656,1335,5330,10/12/2016 10:50:00,10/13/2016 05:45:00,3,New flights,
1321647,1335,217,10/12/2016 08:15:00,10/12/2016 22:05:00,2,New flights,
1321635,1294,3594,10/12/2016 03:15:00,10/12/2016 10:30:00,2,New flights,
1321694,3398,1003,10/12/2016 15:15:00,10/12/2016 23:55:00,2,New flights,
1321708,3398,1177,10/12/2016 10:15:00,10/12/2016 23:00:00,2,New flights,
1321705,3398,1124,10/12/2016 11:00:00,10/13/2016 02:50:00,2,New flights,
1321678,1335,824,10/12/2016 10:25:00,10/12/2016 14:18:00,7,New flights,
1321710,3398,1177,10/12/2016 21:30:00,10/13/2016 05:10:00,2,New flights,
1321706,3398,1177,10/12/2016 00:30:00,10/12/2016 18:10:00,2,New flights,
1321704,3398,1124,10/12/2016 21:40:00,10/13/2016 06:40:00,2,New flights,
1321679,1335,824,10/12/2016 11:25:00,10/12/2016 15:18:00,7,New flights,
1321688,1335,824,10/12/2016 10:30:00,10/12/2016 15:00:00,3,New flights,
1321700,3398,1124,10/12/2016 19:30:00,10/13/2016 05:25:00,3,New flights,
1321703,3398,1124,10/12/2016 21:30:00,10/13/2016 10:35:00,2,New flights,
1321685,1335,824,10/12/2016 19:20:00,10/12/2016 22:45:00,2,New flights,
1321695,3398,1003,10/12/2016 21:45:00,10/13/2016 08:00:00,2,New flights,
1321701,3398,1124,10/12/2016 09:00:00,10/12/2016 21:00:00,2,New flights,
1321702,3398,1124,10/12/2016 15:15:00,10/13/2016 03:10:00,2,New flights,
1321654,1335,1587,10/12/2016 11:30:00,10/13/2016 06:45:00,2,New flights,
1321658,1335,5330,10/12/2016 11:50:00,10/13/2016 07:25:00,2,New flights,
1321699,3398,1124,10/12/2016 19:30:00,10/13/2016 05:25:00,10,New flights,
1321660,1335,5330,10/12/2016 21:00:00,10/13/2016 17:45:00,2,New flights,
1321655,1335,1587,10/12/2016 16:30:00,10/13/2016 08:05:00,2,New flights,
1321671,1335,3398,10/12/2016 08:15:00,10/12/2016 22:10:00,2,New flights,
1321669,1335,3398,10/12/2016 20:15:00,10/13/2016 06:30:00,3,New flights,
1321625,1294,3577,10/12/2016 11:00:00,10/13/2016 01:50:00,2,New flights,
1321672,1335,3398,10/12/2016 13:50:00,10/13/2016 06:45:00,2,New flights,
1321674,1335,3398,10/12/2016 23:55:00,10/13/2016 22:10:00,2,New flights,
1321668,1335,3398,10/12/2016 16:40:00,10/13/2016 08:50:00,2,New flights,
1321670,1335,3398,10/12/2016 03:30:00,10/12/2016 18:10:00,2,New flights,
1321646,1335,217,10/12/2016 03:30:00,10/12/2016 12:55:00,2,New flights,
1321641,1335,4206,10/12/2016 00:30:00,10/12/2016 10:05:00,2,New flights,
1321653,1335,1587,10/12/2016 01:55:00,10/12/2016 19:05:00,2,New flights,
1321686,1335,824,10/12/2016 20:10:00,10/12/2016 23:35:00,2,New flights,
1321687,1335,824,10/12/2016 01:45:00,10/12/2016 06:00:00,3,New flights,
1321689,1335,824,10/12/2016 04:00:00,10/12/2016 07:25:00,2,New flights,
1321712,3577,1046,10/12/2016 23:00:00,10/13/2016 18:45:00,8,New flights,
1321739,1485,217,10/12/2016 00:05:00,10/12/2016 13:50:00,2,New flights,
1321722,3577,1253,10/12/2016 18:15:00,10/13/2016 14:40:00,2,New flights,
1321723,3577,1253,10/12/2016 15:00:00,10/13/2016 11:35:00,50,New flights,
1321735,1485,217,10/12/2016 15:35:00,10/13/2016 02:45:00,2,New flights,
1321714,3577,1046,10/12/2016 15:00:00,10/13/2016 13:00:00,50,New flights,
1321743,1485,217,10/12/2016 23:45:00,10/13/2016 13:15:00,2,New flights,
1321784,1506,3398,10/12/2016 14:35:00,10/13/2016 06:45:00,2,New flights,
1321742,1485,217,10/12/2016 22:40:00,10/13/2016 12:55:00,2,New flights,
1321715,3577,1046,10/12/2016 18:15:00,10/13/2016 14:35:00,2,New flights,
1321736,1485,217,10/12/2016 10:40:00,10/12/2016 22:05:00,2,New flights,
1321785,1506,3398,10/12/2016 23:00:00,10/13/2016 08:25:00,2,New flights,
1321726,3577,1294,10/12/2016 09:00:00,10/13/2016 01:00:00,23,New flights,
1321789,3594,1046,10/12/2016 19:30:00,10/13/2016 09:15:00,2,New flights,
1321718,3577,1192,10/12/2016 18:15:00,10/13/2016 18:35:00,2,New flights,
1321787,3594,1046,10/12/2016 07:30:00,10/13/2016 00:10:00,2,New flights,
1321752,1485,3863,10/12/2016 16:25:00,10/13/2016 03:40:00,2,New flights,
1321788,3594,1046,10/12/2016 12:30:00,10/13/2016 05:45:00,2,New flights,
1321733,3577,1294,10/12/2016 23:00:00,10/13/2016 14:00:00,2,New flights,
1321797,3594,1253,10/12/2016 16:00:00,10/13/2016 06:30:00,3,New flights,
1321775,1485,3594,10/12/2016 19:25:00,10/13/2016 06:15:00,3,New flights,
1321786,3594,1046,10/12/2016 16:00:00,10/13/2016 07:30:00,3,New flights,
1321734,1485,217,10/12/2016 14:10:00,10/13/2016 02:45:00,2,New flights,
1321751,1485,3863,10/12/2016 10:00:00,10/12/2016 20:20:00,2,New flights,
1321750,1485,3863,10/12/2016 06:50:00,10/12/2016 14:55:00,2,New flights,
1321748,1485,3863,10/12/2016 23:45:00,10/13/2016 10:45:00,2,New flights,
1321747,1485,3863,10/12/2016 20:05:00,10/13/2016 03:40:00,2,New flights,
1321758,1485,152,10/12/2016 20:15:00,10/13/2016 05:50:00,10,New flights,
1321741,1485,217,10/12/2016 14:50:00,10/13/2016 02:05:00,2,New flights,
1321770,1485,152,10/12/2016 11:40:00,10/12/2016 20:24:00,51,New flights,
1321771,1485,152,10/12/2016 19:15:00,10/13/2016 04:25:00,3,New flights,
1321740,1485,217,10/12/2016 10:00:00,10/12/2016 22:05:00,2,New flights,
1321729,3577,1294,10/12/2016 15:00:00,10/13/2016 05:15:00,3,New flights,
1321746,1485,3863,10/12/2016 10:15:00,10/12/2016 20:20:00,2,New flights,
1321757,1485,152,10/12/2016 19:40:00,10/13/2016 05:50:00,10,New flights,
1321762,1485,152,10/12/2016 14:05:00,10/12/2016 22:50:00,2,New flights,
1321794,3594,1192,10/12/2016 12:30:00,10/13/2016 08:25:00,2,New flights,
1321753,1485,3863,10/12/2016 20:15:00,10/13/2016 10:45:00,2,New flights,
1321754,1485,3863,10/12/2016 21:15:00,10/13/2016 13:00:00,2,New flights,
1321728,3577,1294,10/12/2016 23:00:00,10/13/2016 12:40:00,8,New flights,
1321755,1485,3863,10/12/2016 12:00:00,10/12/2016 19:50:00,25,New flights,
1321783,1485,3594,10/12/2016 21:55:00,10/13/2016 10:30:00,2,New flights,
1321744,1485,3863,10/12/2016 00:05:00,10/12/2016 10:45:00,2,New flights,
1321792,3594,1192,10/12/2016 16:00:00,10/13/2016 10:15:00,3,New flights,
1321761,1485,152,10/12/2016 11:05:00,10/12/2016 19:50:00,2,New flights,
1321795,3594,1192,10/12/2016 19:30:00,10/13/2016 12:50:00,2,New flights,
1321763,1485,152,10/12/2016 21:15:00,10/13/2016 06:25:00,2,New flights,
1321793,3594,1192,10/12/2016 07:30:00,10/13/2016 03:00:00,2,New flights,
1321767,1485,152,10/12/2016 10:00:00,10/12/2016 22:50:00,2,New flights,
1321756,1485,152,10/12/2016 19:15:00,10/13/2016 04:45:00,10,New flights,
1321773,1485,3594,10/12/2016 19:25:00,10/13/2016 06:15:00,50,New flights,
1321781,1485,3594,10/12/2016 11:05:00,10/12/2016 22:45:00,2,New flights,
1321769,1485,152,10/12/2016 20:35:00,10/13/2016 06:25:00,2,New flights,
1321776,1485,3594,10/12/2016 04:20:00,10/12/2016 18:45:00,2,New flights,
1321760,1485,152,10/12/2016 06:20:00,10/12/2016 16:20:00,2,New flights,
1321774,1485,3594,10/12/2016 16:30:00,10/13/2016 04:35:00,3,New flights,
1321782,1485,3594,10/12/2016 18:30:00,10/13/2016 06:45:00,2,New flights,
1321768,1485,152,10/12/2016 13:30:00,10/13/2016 06:15:00,2,New flights,
1321796,3594,1192,10/12/2016 23:00:00,10/13/2016 18:10:00,2,New flights,
1321766,1485,152,10/12/2016 09:30:00,10/12/2016 21:10:00,2,New flights,
1321727,3577,1294,10/12/2016 15:00:00,10/13/2016 06:00:00,50,New flights,
1321731,3577,1294,10/12/2016 13:15:00,10/13/2016 06:15:00,2,New flights,
1321732,3577,1294,10/12/2016 18:15:00,10/13/2016 07:30:00,2,New flights,
1321777,1485,3594,10/12/2016 16:25:00,10/13/2016 06:45:00,2,New flights,
1321778,1485,3594,10/12/2016 21:15:00,10/13/2016 10:30:00,2,New flights,
1321791,3594,1046,10/12/2016 06:45:00,10/12/2016 21:00:00,2,New flights,
1321725,3577,1294,10/12/2016 23:00:00,10/13/2016 12:40:00,23,New flights,
1321730,3577,1294,10/12/2016 08:00:00,10/12/2016 23:45:00,2,New flights,
1321772,1485,3594,10/12/2016 14:55:00,10/13/2016 01:30:00,23,New flights,
1321738,1485,217,10/12/2016 23:20:00,10/13/2016 12:55:00,2,New flights,
1321721,3577,1253,10/12/2016 23:00:00,10/13/2016 17:45:00,8,New flights,
1321779,1485,3594,10/12/2016 00:25:00,10/12/2016 10:30:00,2,New flights,
1321713,3577,1046,10/12/2016 15:00:00,10/13/2016 12:55:00,3,New flights,
1321737,1485,217,10/12/2016 15:30:00,10/13/2016 02:05:00,2,New flights,
1321764,1485,152,10/12/2016 04:20:00,10/12/2016 16:20:00,2,New flights,
1321720,3577,1253,10/12/2016 09:00:00,10/13/2016 05:45:00,23,New flights,
1321717,3577,1192,10/12/2016 15:00:00,10/13/2016 15:55:00,3,New flights,
1321724,3577,1253,10/12/2016 15:00:00,10/13/2016 11:35:00,3,New flights,
1321719,3577,1253,10/12/2016 23:00:00,10/13/2016 17:45:00,23,New flights,
1321745,1485,3863,10/12/2016 00:25:00,10/12/2016 13:00:00,2,New flights,
1321780,1485,3594,10/12/2016 06:20:00,10/12/2016 18:45:00,2,New flights,
1321799,3594,1485,10/12/2016 16:00:00,10/13/2016 03:45:00,3,New flights,
1321800,3594,1485,10/12/2016 19:00:00,10/13/2016 07:00:00,3,New flights,
1321801,3594,1485,10/12/2016 22:45:00,10/13/2016 09:15:00,3,New flights,
1321802,3594,1485,10/12/2016 04:15:00,10/12/2016 15:35:00,23,New flights,
1321968,4206,1192,10/18/2016 16:15:00,10/18/2016 20:15:00,2,New flights,
1321942,4206,925,10/18/2016 12:15:00,10/18/2016 20:15:00,2,New flights,
1321965,4206,1192,10/18/2016 13:30:00,10/18/2016 20:00:00,8,New flights,
1321971,4206,1192,10/18/2016 13:30:00,10/18/2016 20:00:00,48,New flights,
1321967,4206,1192,10/18/2016 14:30:00,10/18/2016 18:30:00,2,New flights,
1321957,4206,1118,10/18/2016 07:00:00,10/18/2016 14:15:00,10,New flights,
1321961,4206,1118,10/18/2016 16:40:00,10/18/2016 23:30:00,2,New flights,
1321964,4206,1118,10/18/2016 23:15:00,10/19/2016 05:30:00,2,New flights,
1321962,4206,1118,10/18/2016 19:45:00,10/19/2016 02:30:00,2,New flights,
1321945,4206,925,10/18/2016 22:00:00,10/19/2016 11:45:00,2,New flights,
1321963,4206,1118,10/18/2016 21:15:00,10/19/2016 02:50:00,2,New flights,
1321955,4206,1046,10/18/2016 13:30:00,10/18/2016 22:45:00,8,New flights,
1321958,4206,1118,10/18/2016 07:00:00,10/18/2016 14:00:00,3,New flights,
1321944,4206,925,10/18/2016 23:15:00,10/19/2016 09:00:00,2,New flights,
1321953,4206,1046,10/18/2016 23:30:00,10/19/2016 06:05:00,2,New flights,
1321969,4206,1192,10/18/2016 19:15:00,10/18/2016 23:10:00,2,New flights,
1321970,4206,1192,10/18/2016 23:30:00,10/19/2016 03:25:00,2,New flights,
1321966,4206,1192,10/18/2016 10:25:00,10/18/2016 14:30:00,2,New flights,
1321949,4206,1046,10/18/2016 13:00:00,10/18/2016 21:00:00,3,New flights,
1321952,4206,1046,10/18/2016 16:15:00,10/18/2016 22:50:00,2,New flights,
1321954,4206,1046,10/18/2016 19:15:00,10/19/2016 01:40:00,2,New flights,
1321956,4206,1046,10/18/2016 13:30:00,10/18/2016 23:15:00,48,New flights,
1321943,4206,925,10/18/2016 19:45:00,10/19/2016 06:00:00,2,New flights,
1321959,4206,1118,10/18/2016 08:10:00,10/18/2016 15:00:00,2,New flights,
1321950,4206,1046,10/18/2016 10:25:00,10/18/2016 19:25:00,2,New flights,
1321951,4206,1046,10/18/2016 11:00:00,10/18/2016 20:15:00,2,New flights,
1321946,4206,925,10/18/2016 22:00:00,10/19/2016 07:30:00,3,New flights,
1321947,4206,925,10/18/2016 10:00:00,10/19/2016 02:45:00,2,New flights,
1321960,4206,1118,10/18/2016 12:40:00,10/18/2016 19:30:00,2,New flights,
1322018,925,1587,10/18/2016 19:50:00,10/19/2016 06:45:00,2,New flights,
1321976,4206,1294,10/18/2016 16:15:00,10/19/2016 06:30:00,2,New flights,
1321997,925,217,10/18/2016 15:00:00,10/19/2016 04:50:00,2,New flights,
1322037,925,3398,10/18/2016 21:45:00,10/19/2016 18:40:00,2,New flights,
1321977,4206,1294,10/18/2016 21:00:00,10/19/2016 09:00:00,2,New flights,
1322053,925,824,10/18/2016 17:15:00,10/18/2016 21:45:00,2,New flights,
1322010,925,217,10/18/2016 23:00:00,10/19/2016 10:45:00,2,New flights,
1322028,925,3398,10/18/2016 19:30:00,10/19/2016 09:45:00,3,New flights,
1322026,925,5330,10/18/2016 23:00:00,10/19/2016 17:45:00,2,New flights,
1322019,925,1587,10/18/2016 23:40:00,10/19/2016 08:05:00,2,New flights,
1321996,925,217,10/18/2016 19:30:00,10/19/2016 05:45:00,10,New flights,
1322003,925,217,10/18/2016 17:15:00,10/19/2016 12:55:00,2,New flights,
1322025,925,5330,10/18/2016 10:30:00,10/19/2016 07:25:00,2,New flights,
1321999,925,217,10/18/2016 19:30:00,10/19/2016 05:45:00,3,New flights,
1322014,925,1587,10/18/2016 19:00:00,10/19/2016 06:45:00,2,New flights,
1321973,4206,1294,10/18/2016 23:30:00,10/19/2016 15:15:00,2,New flights,
1321990,925,4206,10/18/2016 17:55:00,10/19/2016 07:00:00,2,New flights,
1322011,925,1587,10/18/2016 00:15:00,10/18/2016 14:00:00,2,New flights,
1322012,925,1587,10/18/2016 08:00:00,10/18/2016 19:05:00,2,New flights,
1321975,4206,1294,10/18/2016 12:15:00,10/19/2016 06:15:00,2,New flights,
1321980,4206,1485,10/18/2016 21:00:00,10/19/2016 06:15:00,2,New flights,
1322024,925,5330,10/18/2016 08:45:00,10/19/2016 05:45:00,3,New flights,
1322052,925,824,10/18/2016 15:15:00,10/18/2016 20:10:00,2,New flights,
1322034,925,3398,10/18/2016 16:50:00,10/19/2016 08:50:00,2,New flights,
1322035,925,3398,10/18/2016 20:45:00,10/19/2016 09:00:00,2,New flights,
1322013,925,1587,10/18/2016 11:00:00,10/18/2016 19:05:00,2,New flights,
1322042,925,3398,10/18/2016 21:15:00,10/19/2016 19:05:00,2,New flights,
1322054,925,824,10/18/2016 23:30:00,10/19/2016 04:05:00,2,New flights,
1322015,925,1587,10/18/2016 11:30:00,10/18/2016 19:00:00,10,New flights,
1322033,925,3398,10/18/2016 14:00:00,10/19/2016 07:15:00,2,New flights,
1322029,925,3398,10/18/2016 19:30:00,10/19/2016 09:45:00,29,New flights,
1321979,4206,1485,10/18/2016 16:15:00,10/19/2016 04:55:00,2,New flights,
1322041,925,3398,10/18/2016 15:00:00,10/19/2016 08:50:00,2,New flights,
1322027,925,3398,10/18/2016 19:30:00,10/19/2016 09:45:00,10,New flights,
1322058,925,824,10/18/2016 15:40:00,10/18/2016 22:00:00,2,New flights,
1322030,925,3398,10/18/2016 01:00:00,10/18/2016 20:10:00,2,New flights,
1322031,925,3398,10/18/2016 07:00:00,10/18/2016 22:10:00,2,New flights,
1322032,925,3398,10/18/2016 12:30:00,10/19/2016 06:15:00,2,New flights,
1322043,925,824,10/18/2016 07:30:00,10/18/2016 12:00:00,10,New flights,
1322036,925,3398,10/18/2016 11:15:00,10/19/2016 07:15:00,2,New flights,
1322038,925,3398,10/18/2016 00:40:00,10/18/2016 20:10:00,2,New flights,
1322039,925,3398,10/18/2016 00:15:00,10/18/2016 20:10:00,2,New flights,
1322044,925,824,10/18/2016 09:40:00,10/19/2016 06:00:00,10,New flights,
1322047,925,824,10/18/2016 03:30:00,10/18/2016 12:10:00,2,New flights,
1322048,925,824,10/18/2016 07:15:00,10/18/2016 12:10:00,2,New flights,
1322049,925,824,10/18/2016 09:15:00,10/18/2016 14:10:00,2,New flights,
1322050,925,824,10/18/2016 11:15:00,10/18/2016 16:10:00,2,New flights,
1321978,4206,1485,10/18/2016 11:00:00,10/18/2016 23:15:00,2,New flights,
1322051,925,824,10/18/2016 13:15:00,10/18/2016 18:10:00,2,New flights,
1322001,925,217,10/18/2016 16:50:00,10/19/2016 05:05:00,2,New flights,
1321998,925,217,10/18/2016 08:45:00,10/18/2016 22:00:00,3,New flights,
1322000,925,217,10/18/2016 12:00:00,10/19/2016 02:45:00,2,New flights,
1322017,925,1587,10/18/2016 01:00:00,10/18/2016 14:00:00,2,New flights,
1322055,925,824,10/18/2016 03:55:00,10/18/2016 12:10:00,2,New flights,
1321981,925,4206,10/18/2016 09:10:00,10/18/2016 20:55:00,10,New flights,
1322020,925,1587,10/18/2016 11:30:00,10/18/2016 19:00:00,3,New flights,
1322002,925,217,10/18/2016 07:15:00,10/19/2016 02:05:00,2,New flights,
1321995,925,4206,10/18/2016 21:50:00,10/19/2016 07:15:00,2,New flights,
1321988,925,4206,10/18/2016 19:00:00,10/19/2016 07:15:00,2,New flights,
1322022,925,1587,10/18/2016 09:30:00,10/18/2016 17:10:00,7,New flights,
1322023,925,1587,10/18/2016 00:40:00,10/18/2016 14:00:00,2,New flights,
1321994,925,4206,10/18/2016 16:30:00,10/19/2016 06:45:00,2,New flights,
1322056,925,824,10/18/2016 08:20:00,10/18/2016 14:10:00,2,New flights,
1321984,925,4206,10/18/2016 00:15:00,10/18/2016 11:05:00,2,New flights,
1322004,925,217,10/18/2016 00:40:00,10/18/2016 18:00:00,2,New flights,
1321985,925,4206,10/18/2016 03:55:00,10/18/2016 20:05:00,2,New flights,
1322005,925,217,10/18/2016 03:30:00,10/19/2016 02:05:00,2,New flights,
1322006,925,217,10/18/2016 00:15:00,10/18/2016 18:00:00,2,New flights,
1322057,925,824,10/18/2016 12:40:00,10/18/2016 18:40:00,2,New flights,
1321986,925,4206,10/18/2016 11:00:00,10/18/2016 23:30:00,2,New flights,
1321989,925,4206,10/18/2016 00:40:00,10/18/2016 11:05:00,2,New flights,
1321992,925,4206,10/18/2016 07:50:00,10/18/2016 18:30:00,2,New flights,
1321993,925,4206,10/18/2016 12:30:00,10/18/2016 20:20:00,2,New flights,
1322007,925,217,10/18/2016 03:55:00,10/19/2016 02:05:00,2,New flights,
1322008,925,217,10/18/2016 01:00:00,10/18/2016 18:00:00,2,New flights,
1322009,925,217,10/18/2016 10:30:00,10/18/2016 22:05:00,2,New flights,
1322126,5086,1294,10/18/2016 21:30:00,10/19/2016 05:50:00,2,New flights,
1322125,5086,1294,10/18/2016 14:00:00,10/18/2016 23:20:00,2,New flights,
1322121,5086,1294,10/18/2016 21:45:00,10/19/2016 04:55:00,10,New flights,
1322075,925,824,10/18/2016 19:00:00,10/18/2016 23:35:00,2,New flights,
1322140,217,925,10/18/2016 18:05:00,10/19/2016 13:50:00,2,New flights,
1322112,925,152,10/18/2016 22:30:00,10/19/2016 12:13:00,2,New flights,
1322098,925,152,10/18/2016 15:15:00,10/19/2016 00:20:00,2,New flights,
1322122,5086,1294,10/18/2016 04:15:00,10/18/2016 12:50:00,2,New flights,
1322107,925,152,10/18/2016 21:30:00,10/19/2016 06:15:00,2,New flights,
1322059,925,824,10/18/2016 19:30:00,10/19/2016 03:10:00,2,New flights,
1322108,925,152,10/18/2016 23:15:00,10/19/2016 08:35:00,2,New flights,
1322138,217,925,10/18/2016 22:45:00,10/19/2016 09:30:00,3,New flights,
1322091,925,152,10/18/2016 22:15:00,10/19/2016 07:15:00,23,New flights,
1322110,925,152,10/18/2016 20:45:00,10/19/2016 06:20:00,51,New flights,
1322123,5086,1294,10/18/2016 07:50:00,10/18/2016 15:50:00,2,New flights,
1322092,925,152,10/18/2016 14:30:00,10/20/2016 06:45:00,12,New flights,
1322090,925,824,10/18/2016 19:15:00,10/18/2016 23:35:00,2,New flights,
1322106,925,152,10/18/2016 15:00:00,10/19/2016 00:20:00,2,New flights,
1322139,217,925,10/18/2016 23:15:00,10/19/2016 09:45:00,3,New flights,
1322099,925,152,10/18/2016 21:45:00,10/19/2016 06:15:00,2,New flights,
1322128,217,925,10/18/2016 01:30:00,10/18/2016 13:55:00,2,New flights,
1322087,925,824,10/18/2016 17:00:00,10/18/2016 21:45:00,48,New flights,
1322062,925,824,10/18/2016 15:00:00,10/18/2016 19:30:00,3,New flights,
1322100,925,152,10/18/2016 23:30:00,10/19/2016 08:35:00,2,New flights,
1322129,217,925,10/18/2016 02:00:00,10/18/2016 17:00:00,2,New flights,
1322124,5086,1294,10/18/2016 12:00:00,10/18/2016 19:55:00,2,New flights,
1322085,925,824,10/18/2016 15:00:00,10/18/2016 21:00:00,48,New flights,
1322131,217,925,10/18/2016 15:30:00,10/19/2016 06:00:00,2,New flights,
1322130,217,925,10/18/2016 08:30:00,10/18/2016 20:00:00,2,New flights,
1322080,925,824,10/18/2016 15:30:00,10/18/2016 21:00:00,48,New flights,
1322133,217,925,10/18/2016 05:00:00,10/19/2016 00:05:00,2,New flights,
1322093,925,152,10/18/2016 03:30:00,10/18/2016 14:05:00,2,New flights,
1322094,925,152,10/18/2016 07:15:00,10/18/2016 16:10:00,2,New flights,
1322132,217,925,10/18/2016 19:30:00,10/19/2016 09:00:00,2,New flights,
1322141,217,1046,10/18/2016 05:00:00,10/18/2016 10:40:00,2,New flights,
1322134,217,925,10/18/2016 01:15:00,10/18/2016 15:30:00,2,New flights,
1322135,217,925,10/18/2016 01:35:00,10/18/2016 17:00:00,2,New flights,
1322095,925,152,10/18/2016 09:15:00,10/18/2016 18:10:00,2,New flights,
1322136,217,925,10/18/2016 02:50:00,10/19/2016 00:15:00,2,New flights,
1322137,217,925,10/18/2016 07:00:00,10/18/2016 22:00:00,3,New flights,
1322144,217,1046,10/18/2016 18:05:00,10/19/2016 00:20:00,2,New flights,
1322142,217,1046,10/18/2016 08:30:00,10/18/2016 16:05:00,2,New flights,
1322096,925,152,10/18/2016 11:15:00,10/18/2016 20:10:00,2,New flights,
1322143,217,1046,10/18/2016 12:00:00,10/18/2016 22:50:00,2,New flights,
1322097,925,152,10/18/2016 13:15:00,10/18/2016 22:10:00,2,New flights,
1322089,925,824,10/18/2016 19:30:00,10/18/2016 23:55:00,48,New flights,
1322070,925,824,10/18/2016 23:15:00,10/19/2016 04:35:00,2,New flights,
1322063,925,824,10/18/2016 19:00:00,10/18/2016 23:30:00,3,New flights,
1322073,925,824,10/18/2016 19:00:00,10/18/2016 23:30:00,11,New flights,
1322068,925,824,10/18/2016 15:00:00,10/18/2016 20:10:00,2,New flights,
1322072,925,824,10/18/2016 15:00:00,10/18/2016 19:30:00,11,New flights,
1322101,925,152,10/18/2016 03:15:00,10/18/2016 14:05:00,2,New flights,
1322076,925,824,10/18/2016 17:00:00,10/18/2016 21:30:00,23,New flights,
1322102,925,152,10/18/2016 07:00:00,10/18/2016 16:10:00,2,New flights,
1322060,925,824,10/18/2016 08:45:00,10/18/2016 13:32:00,51,New flights,
1322086,925,824,10/18/2016 16:00:00,10/18/2016 22:00:00,48,New flights,
1322061,925,824,10/18/2016 07:30:00,10/18/2016 12:00:00,3,New flights,
1322103,925,152,10/18/2016 09:00:00,10/18/2016 18:10:00,2,New flights,
1322104,925,152,10/18/2016 11:00:00,10/18/2016 20:10:00,2,New flights,
1322066,925,824,10/18/2016 11:00:00,10/18/2016 16:10:00,2,New flights,
1322105,925,152,10/18/2016 13:00:00,10/18/2016 22:10:00,2,New flights,
1322067,925,824,10/18/2016 13:00:00,10/18/2016 18:10:00,2,New flights,
1322071,925,824,10/18/2016 07:30:00,10/18/2016 12:00:00,11,New flights,
1322074,925,824,10/18/2016 03:15:00,10/18/2016 08:45:00,2,New flights,
1322077,925,824,10/18/2016 11:00:00,10/18/2016 16:00:00,23,New flights,
1322078,925,824,10/18/2016 07:30:00,10/18/2016 13:00:00,48,New flights,
1322079,925,824,10/18/2016 11:30:00,10/18/2016 17:00:00,48,New flights,
1322109,925,152,10/18/2016 08:45:00,10/18/2016 18:40:00,51,New flights,
1322113,925,152,10/18/2016 11:00:00,10/18/2016 21:10:00,23,New flights,
1322114,925,152,10/18/2016 07:30:00,10/18/2016 16:55:00,3,New flights,
1322196,1005,824,10/18/2016 19:30:00,10/18/2016 21:30:00,23,New flights,
1322150,217,1046,10/18/2016 19:30:00,10/19/2016 05:45:00,2,New flights,
1322155,217,1118,10/18/2016 08:30:00,10/18/2016 18:00:00,2,New flights,
1322220,1005,824,10/18/2016 21:30:00,10/18/2016 23:30:00,3,New flights,
1322199,1005,824,10/18/2016 17:30:00,10/18/2016 19:30:00,11,New flights,
1322148,217,1046,10/18/2016 16:30:00,10/18/2016 22:30:00,3,New flights,
1322145,217,1046,10/18/2016 01:35:00,10/18/2016 09:40:00,2,New flights,
1322159,217,1192,10/18/2016 16:30:00,10/18/2016 19:55:00,10,New flights,
1322175,3596,1294,10/18/2016 07:00:00,10/18/2016 19:55:00,2,New flights,
1322176,3596,1294,10/18/2016 11:00:00,10/18/2016 20:10:00,2,New flights,
1322181,1003,3398,10/18/2016 13:20:00,10/18/2016 22:10:00,2,New flights,
1322177,3596,1294,10/18/2016 19:00:00,10/19/2016 05:50:00,2,New flights,
1322229,1009,3398,10/18/2016 14:50:00,10/18/2016 22:10:00,2,New flights,
1322182,1003,3398,10/18/2016 20:30:00,10/19/2016 06:45:00,2,New flights,
1322224,1009,3398,10/18/2016 17:00:00,10/19/2016 08:25:00,2,New flights,
1322179,1003,3398,10/18/2016 07:00:00,10/18/2016 17:00:00,3,New flights,
1322225,1009,3398,10/18/2016 22:00:00,10/19/2016 18:40:00,2,New flights,
1322223,1009,3398,10/18/2016 12:30:00,10/19/2016 06:45:00,2,New flights,
1322226,1009,3398,10/18/2016 09:00:00,10/18/2016 17:00:00,3,New flights,
1322146,217,1046,10/18/2016 05:10:00,10/18/2016 19:30:00,2,New flights,
1322230,1009,3398,10/18/2016 22:25:00,10/19/2016 06:45:00,2,New flights,
1322227,1009,3398,10/18/2016 06:25:00,10/18/2016 13:50:00,2,New flights,
1322228,1009,3398,10/18/2016 10:10:00,10/18/2016 20:10:00,2,New flights,
1322160,217,1192,10/18/2016 06:10:00,10/18/2016 09:10:00,2,New flights,
1322189,1005,824,10/18/2016 18:35:00,10/18/2016 22:00:00,48,New flights,
1322158,217,1118,10/18/2016 19:30:00,10/19/2016 05:30:00,2,New flights,
1322193,1005,824,10/18/2016 19:35:00,10/18/2016 21:45:00,48,New flights,
